"Team","Value","Squad size","Date"
"Salford City","£720Th.",14,"2015-07-01"
"Bolton Wanderers","£14.87m",26,"2015-07-01"
"Oldham Athletic","£3.65m",20,"2015-07-01"
"Barrow AFC","£968Th.",19,"2015-07-01"
"Morecambe FC","£1.55m",23,"2015-07-01"
"Mansfield Town","£2.39m",27,"2015-07-01"
"Tranmere Rovers","£1.28m",24,"2015-07-01"
"Grimsby Town","£855Th.",18,"2015-07-01"
"Leyton Orient","£5.22m",24,"2015-07-01"
"Colchester United","£2.77m",25,"2015-07-01"
"Scunthorpe United","£4.14m",28,"2015-07-01"
"Bradford City","£3.51m",17,"2015-07-01"
"Port Vale FC","£3.04m",27,"2015-07-01"
"Crawley Town","£4.14m",27,"2015-07-01"
"Exeter City","£2.97m",29,"2015-07-01"
"Newport County","£428Th.",14,"2015-07-01"
"Southend United","£2.43m",22,"2015-07-01"
"Cheltenham Town","£653Th.",20,"2015-07-01"
"Cambridge United","£1.96m",19,"2015-07-01"
"Carlisle United","£2.09m",26,"2015-07-01"
"Stevenage FC","£1.31m",19,"2015-07-01"
"Forest Green Rovers","£1.40m",21,"2015-07-01"
"Walsall FC","£2.54m",23,"2015-07-01"
"Harrogate Town","£2.72m",44,"2015-07-01"
