"","Team","Value","Squad size","Date"
"1","Salford City","€3.90m",28,"2020-06-15"
"2","Southend United","€3.40m",25,"2020-06-15"
"3","Bolton Wanderers","€5.50m",26,"2020-06-15"
"4","Oldham Athletic","€2.63m",22,"2020-06-15"
"5","Tranmere Rovers","€2.73m",27,"2020-06-15"
"6","Morecambe FC","€2.65m",24,"2020-06-15"
"7","Grimsby Town","€2.53m",25,"2020-06-15"
"8","Colchester United","€2.85m",28,"2020-06-15"
"9","Leyton Orient","€2.48m",28,"2020-06-15"
"10","Mansfield Town","€2.78m",27,"2020-06-15"
"11","Bradford City","€3.78m",26,"2020-06-15"
"12","Scunthorpe United","€4.05m",25,"2020-06-15"
"13","Barrow AFC","€925Th.",19,"2020-06-15"
"14","Port Vale FC","€2.50m",26,"2020-06-15"
"15","Cheltenham Town","€2.20m",22,"2020-06-15"
"16","Exeter City","€3.43m",31,"2020-06-15"
"17","Carlisle United","€2.35m",21,"2020-06-15"
"18","Crawley Town","€2.18m",28,"2020-06-15"
"19","Newport County","€2.05m",24,"2020-06-15"
"20","Cambridge United","€1.60m",25,"2020-06-15"
"21","Walsall FC","€1.85m",23,"2020-06-15"
"22","Forest Green Rovers","€2.68m",24,"2020-06-15"
"23","Stevenage FC","€2.88m",33,"2020-06-15"
"24","Harrogate Town","€525Th.",22,"2020-06-15"
