"","Team","Value","Squad size","Date"
"1","Hull City","€100.25m",28,"2015-02-01"
"2","Ipswich Town","€15.60m",22,"2015-02-01"
"3","Blackpool FC","€12.08m",33,"2015-02-01"
"4","Sunderland AFC","€91.30m",24,"2015-02-01"
"5","Shrewsbury Town","€3.70m",22,"2015-02-01"
"6","Charlton Athletic","€19.95m",30,"2015-02-01"
"7","Fleetwood Town","€3.75m",28,"2015-02-01"
"8","Milton Keynes Dons","€7.38m",23,"2015-02-01"
"9","Oxford United","€1.98m",26,"2015-02-01"
"10","Wigan Athletic","€34.73m",25,"2015-02-01"
"11","Swindon Town","€3.15m",25,"2015-02-01"
"12","Doncaster Rovers","€5.90m",25,"2015-02-01"
"13","Portsmouth FC","€4.93m",27,"2015-02-01"
"14","Burton Albion","€2.74m",26,"2015-02-01"
"15","Gillingham FC","€2.65m",26,"2015-02-01"
"16","Bristol Rovers","€1.63m",24,"2015-02-01"
"17","Plymouth Argyle","€2.45m",26,"2015-02-01"
"18","Northampton Town","€4.15m",22,"2015-02-01"
"19","Lincoln City","€550Th.",21,"2015-02-01"
"20","Peterborough United","€5.63m",22,"2015-02-01"
"21","Rochdale AFC","€3.68m",26,"2015-02-01"
"22","Crewe Alexandra","€2.98m",27,"2015-02-01"
"23","AFC Wimbledon","€2.48m",28,"2015-02-01"
"24","Accrington Stanley","€1.28m",22,"2015-02-01"
