"","Team","Value","Squad size","Date"
"1","Liverpool FC","€551.00m",26,"2018-02-01"
"2","Manchester City","€807.50m",22,"2018-02-01"
"3","Chelsea FC","€695.75m",24,"2018-02-01"
"4","Manchester United","€741.50m",27,"2018-02-01"
"5","Tottenham Hotspur","€706.00m",24,"2018-02-01"
"6","Arsenal FC","€492.45m",24,"2018-02-01"
"7","Everton FC","€333.25m",29,"2018-02-01"
"8","Leicester City","€237.00m",25,"2018-02-01"
"9","Wolverhampton Wanderers","€72.60m",25,"2018-02-01"
"10","Aston Villa","€82.75m",29,"2018-02-01"
"11","West Ham United","€215.00m",24,"2018-02-01"
"12","Newcastle United","€147.15m",27,"2018-02-01"
"13","Southampton FC","€235.60m",26,"2018-02-01"
"14","Brighton & Hove Albion","€116.00m",27,"2018-02-01"
"15","Fulham FC","€69.75m",22,"2018-02-01"
"16","Crystal Palace","€189.45m",27,"2018-02-01"
"17","Leeds United","€45.00m",29,"2018-02-01"
"18","Sheffield United","€13.38m",27,"2018-02-01"
"19","Burnley FC","€127.10m",28,"2018-02-01"
"20","West Bromwich Albion","€171.80m",26,"2018-02-01"
