"Team","Value","Squad size","Date"
"Liverpool FC","£328.01m",32,"2016-06-15"
"Manchester City","£440.78m",24,"2016-06-15"
"Chelsea FC","£459.00m",31,"2016-06-15"
"Manchester United","£379.58m",33,"2016-06-15"
"Tottenham Hotspur","£319.37m",25,"2016-06-15"
"Arsenal FC","£402.98m",34,"2016-06-15"
"Everton FC","£218.48m",31,"2016-06-15"
"Leicester City","£131.04m",27,"2016-06-15"
"Wolverhampton Wanderers","£20.81m",30,"2016-06-15"
"Aston Villa","£101.48m",32,"2016-06-15"
"West Ham United","£154.13m",28,"2016-06-15"
"Newcastle United","£166.50m",34,"2016-06-15"
"Brighton & Hove Albion","£32.27m",32,"2016-06-15"
"Southampton FC","£195.30m",31,"2016-06-15"
"Fulham FC","£35.96m",30,"2016-06-15"
"Crystal Palace","£113.94m",31,"2016-06-15"
"Leeds United","£20.75m",23,"2016-06-15"
"Sheffield United","£7.38m",32,"2016-06-15"
"Burnley FC","£45.99m",29,"2016-06-15"
"West Bromwich Albion","£89.19m",24,"2016-06-15"
