"","Team","Value","Squad size","Date"
"1","Salford City","€650Th.",25,"2018-01-01"
"2","Southend United","€6.15m",27,"2018-01-01"
"3","Bolton Wanderers","€16.25m",26,"2018-01-01"
"4","Oldham Athletic","€7.60m",30,"2018-01-01"
"5","Tranmere Rovers","€1.85m",29,"2018-01-01"
"6","Morecambe FC","€2.50m",28,"2018-01-01"
"7","Grimsby Town","€2.93m",29,"2018-01-01"
"8","Colchester United","€3.58m",27,"2018-01-01"
"9","Leyton Orient","€2.43m",29,"2018-01-01"
"10","Mansfield Town","€4.10m",25,"2018-01-01"
"11","Bradford City","€4.95m",33,"2018-01-01"
"12","Scunthorpe United","€6.63m",27,"2018-01-01"
"13","Barrow AFC","€1.10m",21,"2018-01-01"
"14","Port Vale FC","€3.20m",34,"2018-01-01"
"15","Cheltenham Town","€2.95m",28,"2018-01-01"
"16","Exeter City","€4.63m",33,"2018-01-01"
"17","Carlisle United","€2.70m",27,"2018-01-01"
"18","Crawley Town","€2.88m",25,"2018-01-01"
"19","Newport County","€2.35m",24,"2018-01-01"
"20","Cambridge United","€2.33m",23,"2018-01-01"
"21","Walsall FC","€3.08m",27,"2018-01-01"
"22","Forest Green Rovers","€1.80m",28,"2018-01-01"
"23","Stevenage FC","€2.15m",28,"2018-01-01"
"24","Harrogate Town","€850Th.",24,"2018-01-01"
