"Team","Value","Squad size","Date"
"Hull City","£16.70m",29,"2012-06-15"
"Ipswich Town","£15.26m",24,"2012-06-15"
"Blackpool FC","£18.61m",30,"2012-06-15"
"Sunderland AFC","£95.63m",26,"2012-06-15"
"Shrewsbury Town","£3.15m",19,"2012-06-15"
"Charlton Athletic","£7.90m",25,"2012-06-15"
"Fleetwood Town","£743Th.",32,"2012-06-15"
"Milton Keynes Dons","£4.37m",20,"2012-06-15"
"Oxford United","£4.05m",24,"2012-06-15"
"Wigan Athletic","£65.70m",26,"2012-06-15"
"Swindon Town","£4.48m",29,"2012-06-15"
"Doncaster Rovers","£12.22m",31,"2012-06-15"
"Portsmouth FC","£16.11m",26,"2012-06-15"
"Burton Albion","£2.43m",23,"2012-06-15"
"Gillingham FC","£3.24m",28,"2012-06-15"
"Bristol Rovers","£4.23m",25,"2012-06-15"
"Plymouth Argyle","£4.25m",27,"2012-06-15"
"Northampton Town","£3.71m",24,"2012-06-15"
"Lincoln City","£1.87m",33,"2012-06-15"
"Peterborough United","£7.63m",20,"2012-06-15"
"Rochdale AFC","£3.53m",26,"2012-06-15"
"Crewe Alexandra","£1.08m",27,"2012-06-15"
"AFC Wimbledon","£743Th.",24,"2012-06-15"
"Accrington Stanley","£1.28m",17,"2012-06-15"
