"","Team","Value","Squad size","Date"
"1","Salford City","€800Th.",14,"2015-11-01"
"2","Southend United","€4.70m",26,"2015-11-01"
"3","Bolton Wanderers","€20.85m",31,"2015-11-01"
"4","Oldham Athletic","€7.13m",36,"2015-11-01"
"5","Tranmere Rovers","€1.85m",28,"2015-11-01"
"6","Morecambe FC","€1.83m",24,"2015-11-01"
"7","Grimsby Town","€1.53m",22,"2015-11-01"
"8","Colchester United","€6.13m",29,"2015-11-01"
"9","Leyton Orient","€3.80m",22,"2015-11-01"
"10","Mansfield Town","€2.80m",25,"2015-11-01"
"11","Bradford City","€7.00m",26,"2015-11-01"
"12","Scunthorpe United","€5.08m",26,"2015-11-01"
"13","Barrow AFC","€1.35m",22,"2015-11-01"
"14","Port Vale FC","€3.58m",28,"2015-11-01"
"15","Cheltenham Town","€950Th.",28,"2015-11-01"
"16","Exeter City","€4.35m",26,"2015-11-01"
"17","Carlisle United","€2.20m",25,"2015-11-01"
"18","Crawley Town","€3.13m",24,"2015-11-01"
"19","Newport County","€1.10m",22,"2015-11-01"
"20","Cambridge United","€2.63m",27,"2015-11-01"
"21","Walsall FC","€3.83m",24,"2015-11-01"
"22","Forest Green Rovers","€2.05m",25,"2015-11-01"
"23","Stevenage FC","€2.88m",30,"2015-11-01"
"24","Harrogate Town","€3.08m",44,"2015-11-01"
