"Team","Value","Squad size","Date"
"Hull City","£86.94m",31,"2017-06-15"
"Ipswich Town","£15.98m",27,"2017-06-15"
"Blackpool FC","£3.53m",28,"2017-06-15"
"Sunderland AFC","£85.05m",28,"2017-06-15"
"Charlton Athletic","£8.19m",22,"2017-06-15"
"Shrewsbury Town","£3.08m",23,"2017-06-15"
"Fleetwood Town","£4.34m",30,"2017-06-15"
"Milton Keynes Dons","£5.33m",26,"2017-06-15"
"Oxford United","£4.14m",25,"2017-06-15"
"Wigan Athletic","£14.15m",31,"2017-06-15"
"Swindon Town","£3.29m",22,"2017-06-15"
"Doncaster Rovers","£2.70m",24,"2017-06-15"
"Portsmouth FC","£3.53m",29,"2017-06-15"
"Burton Albion","£5.94m",23,"2017-06-15"
"Gillingham FC","£4.43m",25,"2017-06-15"
"Bristol Rovers","£2.43m",27,"2017-06-15"
"Northampton Town","£3.89m",20,"2017-06-15"
"Plymouth Argyle","£3.31m",23,"2017-06-15"
"Lincoln City","£720Th.",24,"2017-06-15"
"Peterborough United","£4.52m",25,"2017-06-15"
"Rochdale AFC","£3.60m",25,"2017-06-15"
"Crewe Alexandra","£2.27m",23,"2017-06-15"
"AFC Wimbledon","£3.58m",27,"2017-06-15"
"Accrington Stanley","£1.91m",20,"2017-06-15"
