"","Team","Value","Squad size","Date"
"1","Salford City","€50Th.",3,"2012-11-15"
"2","Southend United","€4.60m",25,"2012-11-15"
"3","Bolton Wanderers","€58.80m",30,"2012-11-15"
"4","Oldham Athletic","€5.50m",27,"2012-11-15"
"5","Tranmere Rovers","€2.53m",27,"2012-11-15"
"6","Morecambe FC","€2.65m",25,"2012-11-15"
"7","Grimsby Town","€1.45m",19,"2012-11-15"
"8","Colchester United","€5.83m",29,"2012-11-15"
"9","Leyton Orient","€5.43m",22,"2012-11-15"
"10","Mansfield Town","€2.85m",29,"2012-11-15"
"11","Bradford City","€5.15m",24,"2012-11-15"
"12","Scunthorpe United","€4.95m",24,"2012-11-15"
"13","Barrow AFC","€825Th.",21,"2012-11-15"
"14","Port Vale FC","€2.33m",23,"2012-11-15"
"15","Cheltenham Town","€2.35m",20,"2012-11-15"
"16","Exeter City","€4.23m",23,"2012-11-15"
"17","Carlisle United","€4.60m",24,"2012-11-15"
"18","Crawley Town","€3.68m",27,"2012-11-15"
"19","Newport County","€1.40m",22,"2012-11-15"
"20","Cambridge United","€575Th.",25,"2012-11-15"
"21","Walsall FC","€3.48m",22,"2012-11-15"
"22","Forest Green Rovers","€1.50m",23,"2012-11-15"
"23","Stevenage FC","€5.40m",25,"2012-11-15"
"24","Harrogate Town","€1.38m",27,"2012-11-15"
