"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€3.63m",30,"2012-02-15"
"2","Norwich City","€53.30m",26,"2012-02-15"
"3","Watford FC","€11.50m",23,"2012-02-15"
"4","Brentford FC","€5.93m",29,"2012-02-15"
"5","Cardiff City","€23.95m",29,"2012-02-15"
"6","Bristol City","€16.70m",29,"2012-02-15"
"7","Swansea City","€70.00m",29,"2012-02-15"
"8","Reading FC","€19.20m",30,"2012-02-15"
"9","Stoke City","€92.75m",25,"2012-02-15"
"10","Blackburn Rovers","€83.90m",30,"2012-02-15"
"11","Nottingham Forest","€26.73m",30,"2012-02-15"
"12","Middlesbrough FC","€29.55m",27,"2012-02-15"
"13","Derby County","€10.15m",25,"2012-02-15"
"14","Huddersfield Town","€13.08m",29,"2012-02-15"
"15","Birmingham City","€27.05m",23,"2012-02-15"
"16","Millwall FC","€13.85m",33,"2012-02-15"
"17","Sheffield Wednesday","€13.18m",26,"2012-02-15"
"18","Preston North End","€8.68m",32,"2012-02-15"
"19","Queens Park Rangers","€83.55m",36,"2012-02-15"
"20","Barnsley FC","€10.95m",26,"2012-02-15"
"21","Luton Town","€1.05m",25,"2012-02-15"
"22","Coventry City","€11.05m",24,"2012-02-15"
"23","Rotherham United","€3.68m",23,"2012-02-15"
"24","Wycombe Wanderers","€4.25m",24,"2012-02-15"
