"Team","Value","Squad size","Date"
"Hull City","£30.02m",27,"2013-02-15"
"Ipswich Town","£18.54m",26,"2013-02-15"
"Blackpool FC","£24.10m",34,"2013-02-15"
"Sunderland AFC","£107.55m",23,"2013-02-15"
"Charlton Athletic","£9.79m",29,"2013-02-15"
"Shrewsbury Town","£3.96m",25,"2013-02-15"
"Fleetwood Town","£2.95m",31,"2013-02-15"
"Milton Keynes Dons","£5.69m",25,"2013-02-15"
"Oxford United","£2.93m",25,"2013-02-15"
"Wigan Athletic","£65.93m",26,"2013-02-15"
"Swindon Town","£3.42m",21,"2013-02-15"
"Doncaster Rovers","£6.89m",25,"2013-02-15"
"Portsmouth FC","£3.78m",19,"2013-02-15"
"Burton Albion","£2.91m",26,"2013-02-15"
"Gillingham FC","£2.52m",24,"2013-02-15"
"Bristol Rovers","£3.38m",29,"2013-02-15"
"Northampton Town","£3.56m",22,"2013-02-15"
"Plymouth Argyle","£3.56m",27,"2013-02-15"
"Lincoln City","£833Th.",32,"2013-02-15"
"Peterborough United","£8.28m",30,"2013-02-15"
"Rochdale AFC","£2.39m",25,"2013-02-15"
"Crewe Alexandra","£2.03m",25,"2013-02-15"
"AFC Wimbledon","£2.66m",30,"2013-02-15"
"Accrington Stanley","£2.99m",25,"2013-02-15"
