"","Team","Value","Squad size","Date"
"1","Liverpool FC","€255.50m",25,"2013-06-01"
"2","Manchester City","€434.75m",25,"2013-06-01"
"3","Chelsea FC","€393.25m",26,"2013-06-01"
"4","Manchester United","€444.25m",29,"2013-06-01"
"5","Tottenham Hotspur","€276.00m",27,"2013-06-01"
"6","Arsenal FC","€289.00m",27,"2013-06-01"
"7","Everton FC","€137.75m",23,"2013-06-01"
"8","Leicester City","€29.35m",29,"2013-06-01"
"9","Wolverhampton Wanderers","€50.50m",35,"2013-06-01"
"10","Aston Villa","€109.50m",28,"2013-06-01"
"11","West Ham United","€80.25m",23,"2013-06-01"
"12","Newcastle United","€178.00m",30,"2013-06-01"
"13","Southampton FC","€81.80m",29,"2013-06-01"
"14","Brighton & Hove Albion","€22.10m",31,"2013-06-01"
"15","Fulham FC","€82.50m",28,"2013-06-01"
"16","Crystal Palace","€20.25m",26,"2013-06-01"
"17","Leeds United","€21.85m",29,"2013-06-01"
"18","Sheffield United","€9.65m",27,"2013-06-01"
"19","Burnley FC","€21.20m",29,"2013-06-01"
"20","West Bromwich Albion","€90.50m",26,"2013-06-01"
