"Team","Value","Squad size","Date"
"Hull City","£24.57m",26,"2012-09-15"
"Ipswich Town","£13.68m",23,"2012-09-15"
"Blackpool FC","£22.88m",35,"2012-09-15"
"Sunderland AFC","£103.05m",23,"2012-09-15"
"Charlton Athletic","£8.44m",28,"2012-09-15"
"Shrewsbury Town","£4.05m",22,"2012-09-15"
"Fleetwood Town","£2.68m",30,"2012-09-15"
"Milton Keynes Dons","£6.17m",20,"2012-09-15"
"Oxford United","£4.05m",27,"2012-09-15"
"Wigan Athletic","£63.90m",23,"2012-09-15"
"Swindon Town","£4.61m",25,"2012-09-15"
"Doncaster Rovers","£6.66m",19,"2012-09-15"
"Portsmouth FC","£5.99m",25,"2012-09-15"
"Burton Albion","£2.53m",24,"2012-09-15"
"Gillingham FC","£2.79m",28,"2012-09-15"
"Bristol Rovers","£4.14m",27,"2012-09-15"
"Northampton Town","£3.17m",23,"2012-09-15"
"Plymouth Argyle","£3.20m",28,"2012-09-15"
"Lincoln City","£968Th.",29,"2012-09-15"
"Peterborough United","£8.26m",28,"2012-09-15"
"Rochdale AFC","£1.91m",25,"2012-09-15"
"Crewe Alexandra","£990Th.",23,"2012-09-15"
"AFC Wimbledon","£1.37m",25,"2012-09-15"
"Accrington Stanley","£1.40m",24,"2012-09-15"
