"","Team","Value","Squad size","Date"
"1","Salford City","€50Th.",3,"2013-08-01"
"2","Southend United","€2.95m",20,"2013-08-01"
"3","Bolton Wanderers","€40.00m",25,"2013-08-01"
"4","Oldham Athletic","€3.85m",23,"2013-08-01"
"5","Tranmere Rovers","€2.63m",19,"2013-08-01"
"6","Morecambe FC","€1.88m",21,"2013-08-01"
"7","Grimsby Town","€800Th.",17,"2013-08-01"
"8","Colchester United","€4.13m",23,"2013-08-01"
"9","Leyton Orient","€3.63m",17,"2013-08-01"
"10","Mansfield Town","€1.10m",26,"2013-08-01"
"11","Bradford City","€5.83m",19,"2013-08-01"
"12","Scunthorpe United","€3.60m",23,"2013-08-01"
"13","Barrow AFC","€550Th.",17,"2013-08-01"
"14","Port Vale FC","€3.73m",23,"2013-08-01"
"15","Cheltenham Town","€1.95m",19,"2013-08-01"
"16","Exeter City","€3.45m",22,"2013-08-01"
"17","Carlisle United","€2.88m",21,"2013-08-01"
"18","Crawley Town","€2.53m",21,"2013-08-01"
"19","Newport County","€1.13m",21,"2013-08-01"
"20","Cambridge United","€300Th.",21,"2013-08-01"
"21","Walsall FC","€2.65m",25,"2013-08-01"
"22","Forest Green Rovers","€1.25m",25,"2013-08-01"
"23","Stevenage FC","€4.45m",24,"2013-08-01"
"24","Harrogate Town","€1.38m",34,"2013-08-01"
