"Team","Value","Squad size","Date"
"Salford City","£1.94m",23,"2018-10-01"
"Southend United","£5.65m",27,"2018-10-01"
"Bolton Wanderers","£17.91m",30,"2018-10-01"
"Oldham Athletic","£3.98m",26,"2018-10-01"
"Tranmere Rovers","£1.96m",29,"2018-10-01"
"Morecambe FC","£2.05m",27,"2018-10-01"
"Grimsby Town","£2.84m",24,"2018-10-01"
"Colchester United","£1.60m",23,"2018-10-01"
"Leyton Orient","£2.03m",25,"2018-10-01"
"Mansfield Town","£3.94m",26,"2018-10-01"
"Bradford City","£4.82m",31,"2018-10-01"
"Scunthorpe United","£8.55m",24,"2018-10-01"
"Barrow AFC","£1.19m",28,"2018-10-01"
"Port Vale FC","£1.96m",27,"2018-10-01"
"Cheltenham Town","£2.43m",29,"2018-10-01"
"Exeter City","£3.13m",25,"2018-10-01"
"Carlisle United","£2.34m",26,"2018-10-01"
"Crawley Town","£2.54m",24,"2018-10-01"
"Newport County","£1.60m",22,"2018-10-01"
"Cambridge United","£1.98m",28,"2018-10-01"
"Walsall FC","£2.25m",26,"2018-10-01"
"Forest Green Rovers","£2.68m",24,"2018-10-01"
"Stevenage FC","£1.58m",28,"2018-10-01"
"Harrogate Town","£720Th.",22,"2018-10-01"
