"","Team","Value","Squad size","Date"
"1","Liverpool FC","€1.19bn",25,"2020-04-01"
"2","Manchester City","€1.27bn",24,"2020-04-01"
"3","Chelsea FC","€829.05m",27,"2020-04-01"
"4","Manchester United","€798.75m",27,"2020-04-01"
"5","Tottenham Hotspur","€863.50m",25,"2020-04-01"
"6","Arsenal FC","€706.75m",27,"2020-04-01"
"7","Everton FC","€504.70m",25,"2020-04-01"
"8","Leicester City","€504.25m",26,"2020-04-01"
"9","Wolverhampton Wanderers","€365.55m",24,"2020-04-01"
"10","Aston Villa","€269.90m",27,"2020-04-01"
"11","West Ham United","€351.75m",25,"2020-04-01"
"12","Newcastle United","€307.83m",31,"2020-04-01"
"13","Southampton FC","€223.50m",21,"2020-04-01"
"14","Brighton & Hove Albion","€227.25m",26,"2020-04-01"
"15","Fulham FC","€141.75m",28,"2020-04-01"
"16","Crystal Palace","€215.00m",21,"2020-04-01"
"17","Leeds United","€103.75m",26,"2020-04-01"
"18","Sheffield United","€159.35m",27,"2020-04-01"
"19","Burnley FC","€195.75m",24,"2020-04-01"
"20","West Bromwich Albion","€103.80m",29,"2020-04-01"
