"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€5.78m",34,"2012-07-01"
"2","Norwich City","€53.50m",27,"2012-07-01"
"3","Watford FC","€11.60m",25,"2012-07-01"
"4","Brentford FC","€5.08m",24,"2012-07-01"
"5","Cardiff City","€20.80m",30,"2012-07-01"
"6","Bristol City","€13.25m",23,"2012-07-01"
"7","Swansea City","€66.00m",27,"2012-07-01"
"8","Reading FC","€19.10m",26,"2012-07-01"
"9","Stoke City","€81.15m",29,"2012-07-01"
"10","Blackburn Rovers","€63.00m",27,"2012-07-01"
"11","Nottingham Forest","€19.25m",22,"2012-07-01"
"12","Middlesbrough FC","€27.08m",26,"2012-07-01"
"13","Derby County","€12.40m",27,"2012-07-01"
"14","Huddersfield Town","€11.45m",30,"2012-07-01"
"15","Birmingham City","€27.13m",22,"2012-07-01"
"16","Millwall FC","€14.10m",27,"2012-07-01"
"17","Sheffield Wednesday","€11.63m",24,"2012-07-01"
"18","Preston North End","€8.08m",31,"2012-07-01"
"19","Queens Park Rangers","€73.50m",35,"2012-07-01"
"20","Barnsley FC","€9.05m",24,"2012-07-01"
"21","Luton Town","€1.28m",28,"2012-07-01"
"22","Coventry City","€10.00m",24,"2012-07-01"
"23","Rotherham United","€3.43m",21,"2012-07-01"
"24","Wycombe Wanderers","€4.53m",28,"2012-07-01"
