"","Team","Value","Squad size","Date"
"1","Liverpool FC","€418.85m",33,"2016-07-15"
"2","Manchester City","€541.50m",26,"2016-07-15"
"3","Chelsea FC","€540.55m",40,"2016-07-15"
"4","Manchester United","€469.75m",34,"2016-07-15"
"5","Tottenham Hotspur","€383.85m",28,"2016-07-15"
"6","Arsenal FC","€494.00m",32,"2016-07-15"
"7","Everton FC","€242.25m",28,"2016-07-15"
"8","Leicester City","€183.00m",28,"2016-07-15"
"9","Wolverhampton Wanderers","€20.30m",25,"2016-07-15"
"10","Aston Villa","€112.95m",30,"2016-07-15"
"11","West Ham United","€179.03m",28,"2016-07-15"
"12","Newcastle United","€181.50m",35,"2016-07-15"
"13","Southampton FC","€172.00m",25,"2016-07-15"
"14","Brighton & Hove Albion","€37.50m",26,"2016-07-15"
"15","Fulham FC","€38.55m",26,"2016-07-15"
"16","Crystal Palace","€140.60m",28,"2016-07-15"
"17","Leeds United","€18.90m",20,"2016-07-15"
"18","Sheffield United","€7.55m",24,"2016-07-15"
"19","Burnley FC","€47.70m",25,"2016-07-15"
"20","West Bromwich Albion","€92.60m",22,"2016-07-15"
