"Team","Value","Squad size","Date"
"AFC Bournemouth","£4.97m",33,"2012-06-15"
"Norwich City","£46.17m",27,"2012-06-15"
"Watford FC","£10.80m",26,"2012-06-15"
"Brentford FC","£5.31m",25,"2012-06-15"
"Cardiff City","£21.47m",30,"2012-06-15"
"Bristol City","£14.13m",29,"2012-06-15"
"Swansea City","£56.48m",27,"2012-06-15"
"Reading FC","£15.93m",31,"2012-06-15"
"Stoke City","£85.41m",29,"2012-06-15"
"Blackburn Rovers","£63.36m",27,"2012-06-15"
"Nottingham Forest","£19.44m",23,"2012-06-15"
"Middlesbrough FC","£26.37m",28,"2012-06-15"
"Derby County","£10.58m",27,"2012-06-15"
"Huddersfield Town","£10.26m",29,"2012-06-15"
"Birmingham City","£24.95m",22,"2012-06-15"
"Millwall FC","£11.88m",27,"2012-06-15"
"Sheffield Wednesday","£10.46m",24,"2012-06-15"
"Preston North End","£7.27m",31,"2012-06-15"
"Queens Park Rangers","£74.07m",35,"2012-06-15"
"Barnsley FC","£9.63m",24,"2012-06-15"
"Luton Town","£1.15m",28,"2012-06-15"
"Coventry City","£10.58m",24,"2012-06-15"
"Rotherham United","£3.08m",21,"2012-06-15"
"Wycombe Wanderers","£4.28m",28,"2012-06-15"
