"","Team","Value","Squad size","Date"
"1","Salford City","-",1,"2012-08-01"
"2","Southend United","€4.63m",24,"2012-08-01"
"3","Bolton Wanderers","€56.30m",29,"2012-08-01"
"4","Oldham Athletic","€3.03m",22,"2012-08-01"
"5","Tranmere Rovers","€2.35m",21,"2012-08-01"
"6","Morecambe FC","€2.60m",23,"2012-08-01"
"7","Grimsby Town","€1.20m",18,"2012-08-01"
"8","Colchester United","€5.18m",23,"2012-08-01"
"9","Leyton Orient","€4.50m",23,"2012-08-01"
"10","Mansfield Town","€2.50m",26,"2012-08-01"
"11","Bradford City","€3.93m",21,"2012-08-01"
"12","Scunthorpe United","€2.85m",17,"2012-08-01"
"13","Barrow AFC","€400Th.",10,"2012-08-01"
"14","Port Vale FC","€2.15m",23,"2012-08-01"
"15","Cheltenham Town","€1.60m",16,"2012-08-01"
"16","Exeter City","€3.73m",18,"2012-08-01"
"17","Carlisle United","€4.83m",23,"2012-08-01"
"18","Crawley Town","€3.25m",23,"2012-08-01"
"19","Newport County","€1.20m",18,"2012-08-01"
"20","Cambridge United","€575Th.",26,"2012-08-01"
"21","Walsall FC","€2.65m",16,"2012-08-01"
"22","Forest Green Rovers","€1.50m",24,"2012-08-01"
"23","Stevenage FC","€3.70m",17,"2012-08-01"
"24","Harrogate Town","€1.15m",28,"2012-08-01"
