"Team","Value","Squad size","Date"
"Salford City","£4.25m",21,"2020-10-01"
"Southend United","£1.64m",27,"2020-10-01"
"Bolton Wanderers","£2.86m",29,"2020-10-01"
"Oldham Athletic","£2.75m",24,"2020-10-01"
"Tranmere Rovers","£2.81m",25,"2020-10-01"
"Morecambe FC","£2.61m",23,"2020-10-01"
"Grimsby Town","£2.21m",29,"2020-10-01"
"Colchester United","£2.50m",23,"2020-10-01"
"Leyton Orient","£2.43m",25,"2020-10-01"
"Mansfield Town","£2.43m",23,"2020-10-01"
"Bradford City","£2.36m",25,"2020-10-01"
"Scunthorpe United","£2.03m",28,"2020-10-01"
"Barrow AFC","£1.87m",24,"2020-10-01"
"Port Vale FC","£2.18m",25,"2020-10-01"
"Cheltenham Town","£2.09m",25,"2020-10-01"
"Exeter City","£2.00m",29,"2020-10-01"
"Carlisle United","£1.69m",27,"2020-10-01"
"Crawley Town","£1.87m",31,"2020-10-01"
"Newport County","£1.60m",22,"2020-10-01"
"Cambridge United","£1.33m",24,"2020-10-01"
"Walsall FC","£1.49m",26,"2020-10-01"
"Forest Green Rovers","£1.31m",25,"2020-10-01"
"Stevenage FC","£1.22m",25,"2020-10-01"
"Harrogate Town","£720Th.",22,"2020-10-01"
