"Team","Value","Squad size","Date"
"Salford City","-",NA,"2011-10-15"
"Southend United","£3.89m",25,"2011-10-15"
"Bolton Wanderers","£88.29m",29,"2011-10-15"
"Oldham Athletic","£4.28m",27,"2011-10-15"
"Tranmere Rovers","£2.61m",22,"2011-10-15"
"Morecambe FC","£2.90m",26,"2011-10-15"
"Grimsby Town","£1.73m",24,"2011-10-15"
"Colchester United","£5.33m",24,"2011-10-15"
"Leyton Orient","£5.33m",25,"2011-10-15"
"Mansfield Town","£2.12m",23,"2011-10-15"
"Bradford City","£7.09m",38,"2011-10-15"
"Scunthorpe United","£4.34m",28,"2011-10-15"
"Barrow AFC","£653Th.",25,"2011-10-15"
"Port Vale FC","£3.40m",27,"2011-10-15"
"Cheltenham Town","£2.48m",23,"2011-10-15"
"Exeter City","£5.33m",31,"2011-10-15"
"Carlisle United","£5.36m",23,"2011-10-15"
"Crawley Town","£2.07m",24,"2011-10-15"
"Newport County","£945Th.",26,"2011-10-15"
"Cambridge United","£788Th.",27,"2011-10-15"
"Walsall FC","£4.19m",23,"2011-10-15"
"Forest Green Rovers","£1.22m",23,"2011-10-15"
"Stevenage FC","£3.04m",25,"2011-10-15"
"Harrogate Town","£855Th.",20,"2011-10-15"
