"","Team","Value","Squad size","Date"
"1","Liverpool FC","€379.70m",28,"2017-01-01"
"2","Manchester City","€532.25m",24,"2017-01-01"
"3","Chelsea FC","€531.80m",28,"2017-01-01"
"4","Manchester United","€548.25m",27,"2017-01-01"
"5","Tottenham Hotspur","€375.00m",25,"2017-01-01"
"6","Arsenal FC","€490.50m",29,"2017-01-01"
"7","Everton FC","€248.25m",28,"2017-01-01"
"8","Leicester City","€215.50m",26,"2017-01-01"
"9","Wolverhampton Wanderers","€49.80m",30,"2017-01-01"
"10","Aston Villa","€100.25m",26,"2017-01-01"
"11","West Ham United","€246.40m",28,"2017-01-01"
"12","Newcastle United","€127.35m",27,"2017-01-01"
"13","Southampton FC","€205.00m",27,"2017-01-01"
"14","Brighton & Hove Albion","€47.85m",27,"2017-01-01"
"15","Fulham FC","€55.90m",26,"2017-01-01"
"16","Crystal Palace","€161.25m",26,"2017-01-01"
"17","Leeds United","€31.65m",26,"2017-01-01"
"18","Sheffield United","€7.03m",24,"2017-01-01"
"19","Burnley FC","€69.00m",22,"2017-01-01"
"20","West Bromwich Albion","€110.60m",22,"2017-01-01"
