"Team","Value","Squad size","Date"
"Liverpool FC","£298.35m",25,"2015-01-01"
"Manchester City","£396.45m",25,"2015-01-01"
"Chelsea FC","£402.98m",26,"2015-01-01"
"Manchester United","£414.90m",27,"2015-01-01"
"Tottenham Hotspur","£239.63m",31,"2015-01-01"
"Arsenal FC","£370.17m",28,"2015-01-01"
"Everton FC","£151.43m",24,"2015-01-01"
"Leicester City","£48.83m",27,"2015-01-01"
"Wolverhampton Wanderers","£22.25m",30,"2015-01-01"
"Aston Villa","£94.05m",28,"2015-01-01"
"West Ham United","£101.03m",25,"2015-01-01"
"Newcastle United","£113.63m",31,"2015-01-01"
"Brighton & Hove Albion","£17.64m",25,"2015-01-01"
"Southampton FC","£137.48m",24,"2015-01-01"
"Crystal Palace","£68.63m",30,"2015-01-01"
"Fulham FC","£38.21m",34,"2015-01-01"
"Leeds United","£24.10m",31,"2015-01-01"
"Sheffield United","£8.06m",30,"2015-01-01"
"Burnley FC","£40.50m",27,"2015-01-01"
"West Bromwich Albion","£82.35m",26,"2015-01-01"
