"Team","Value","Squad size","Date"
"AFC Bournemouth","£105.08m",27,"2017-12-15"
"Norwich City","£47.48m",28,"2017-12-15"
"Watford FC","£135.00m",30,"2017-12-15"
"Brentford FC","£27.54m",23,"2017-12-15"
"Cardiff City","£36.14m",28,"2017-12-15"
"Bristol City","£24.08m",26,"2017-12-15"
"Swansea City","£138.69m",26,"2017-12-15"
"Stoke City","£144.23m",23,"2017-12-15"
"Reading FC","£38.70m",26,"2017-12-15"
"Blackburn Rovers","£10.67m",24,"2017-12-15"
"Nottingham Forest","£27.86m",28,"2017-12-15"
"Middlesbrough FC","£78.12m",25,"2017-12-15"
"Derby County","£49.19m",26,"2017-12-15"
"Huddersfield Town","£52.20m",26,"2017-12-15"
"Birmingham City","£39.92m",28,"2017-12-15"
"Millwall FC","£8.87m",25,"2017-12-15"
"Sheffield Wednesday","£56.16m",27,"2017-12-15"
"Preston North End","£14.13m",28,"2017-12-15"
"Queens Park Rangers","£36.77m",35,"2017-12-15"
"Barnsley FC","£14.45m",26,"2017-12-15"
"Luton Town","£3.24m",28,"2017-12-15"
"Coventry City","£3.67m",33,"2017-12-15"
"Rotherham United","£5.99m",28,"2017-12-15"
"Wycombe Wanderers","£2.81m",25,"2017-12-15"
