"Team","Value","Squad size","Date"
"Ipswich Town","£10.73m",23,"2013-12-15"
"Hull City","£49.28m",25,"2013-12-15"
"Sunderland AFC","£97.34m",25,"2013-12-15"
"Blackpool FC","£20.79m",27,"2013-12-15"
"Charlton Athletic","£10.62m",25,"2013-12-15"
"Milton Keynes Dons","£5.22m",21,"2013-12-15"
"Portsmouth FC","£4.03m",24,"2013-12-15"
"Fleetwood Town","£3.04m",28,"2013-12-15"
"Shrewsbury Town","£2.88m",21,"2013-12-15"
"Swindon Town","£4.28m",32,"2013-12-15"
"Oxford United","£2.36m",27,"2013-12-15"
"Wigan Athletic","£49.82m",26,"2013-12-15"
"Lincoln City","£495Th.",21,"2013-12-15"
"Doncaster Rovers","£10.49m",29,"2013-12-15"
"Gillingham FC","£3.31m",29,"2013-12-15"
"Bristol Rovers","£2.66m",27,"2013-12-15"
"Plymouth Argyle","£3.33m",27,"2013-12-15"
"Burton Albion","£2.82m",23,"2013-12-15"
"Crewe Alexandra","£2.70m",30,"2013-12-15"
"Northampton Town","£4.39m",31,"2013-12-15"
"Peterborough United","£7.65m",23,"2013-12-15"
"Rochdale AFC","£2.61m",28,"2013-12-15"
"AFC Wimbledon","£2.18m",25,"2013-12-15"
"Accrington Stanley","£1.80m",25,"2013-12-15"
