"","Team","Value","Squad size","Date"
"1","Hull City","€27.00m",24,"2011-02-01"
"2","Ipswich Town","€25.70m",29,"2011-02-01"
"3","Blackpool FC","€32.40m",28,"2011-02-01"
"4","Sunderland AFC","€104.25m",23,"2011-02-01"
"5","Shrewsbury Town","€5.38m",25,"2011-02-01"
"6","Charlton Athletic","€11.55m",30,"2011-02-01"
"7","Fleetwood Town","€2.18m",32,"2011-02-01"
"8","Milton Keynes Dons","€5.60m",22,"2011-02-01"
"9","Oxford United","€3.68m",27,"2011-02-01"
"10","Wigan Athletic","€66.80m",25,"2011-02-01"
"11","Swindon Town","€6.28m",27,"2011-02-01"
"12","Doncaster Rovers","€14.28m",29,"2011-02-01"
"13","Portsmouth FC","€28.10m",22,"2011-02-01"
"14","Burton Albion","€4.10m",25,"2011-02-01"
"15","Gillingham FC","€4.88m",30,"2011-02-01"
"16","Bristol Rovers","€6.58m",26,"2011-02-01"
"17","Plymouth Argyle","€10.45m",25,"2011-02-01"
"18","Northampton Town","€4.40m",31,"2011-02-01"
"19","Lincoln City","€4.15m",28,"2011-02-01"
"20","Peterborough United","€8.78m",29,"2011-02-01"
"21","Rochdale AFC","€4.53m",29,"2011-02-01"
"22","Crewe Alexandra","€1.80m",27,"2011-02-01"
"23","AFC Wimbledon","€475Th.",30,"2011-02-01"
"24","Accrington Stanley","€1.65m",25,"2011-02-01"
