"Team","Value","Squad size","Date"
"Salford City","-",NA,"2011-01-01"
"Southend United","£4.64m",25,"2011-01-01"
"Bolton Wanderers","£74.93m",26,"2011-01-01"
"Oldham Athletic","£4.10m",29,"2011-01-01"
"Tranmere Rovers","£3.71m",29,"2011-01-01"
"Morecambe FC","£3.53m",26,"2011-01-01"
"Grimsby Town","-",NA,"2011-01-01"
"Colchester United","£6.41m",29,"2011-01-01"
"Leyton Orient","£5.74m",28,"2011-01-01"
"Mansfield Town","£1.37m",31,"2011-01-01"
"Bradford City","£3.67m",27,"2011-01-01"
"Scunthorpe United","£8.44m",28,"2011-01-01"
"Barrow AFC","£855Th.",22,"2011-01-01"
"Port Vale FC","£2.25m",23,"2011-01-01"
"Cheltenham Town","£1.51m",22,"2011-01-01"
"Exeter City","£4.86m",33,"2011-01-01"
"Carlisle United","£4.86m",27,"2011-01-01"
"Crawley Town","£1.49m",30,"2011-01-01"
"Newport County","£450Th.",18,"2011-01-01"
"Cambridge United","£765Th.",26,"2011-01-01"
"Walsall FC","£6.48m",28,"2011-01-01"
"Forest Green Rovers","£1.78m",36,"2011-01-01"
"Stevenage FC","£3.26m",25,"2011-01-01"
"Harrogate Town","£338Th.",18,"2011-01-01"
