"Team","Value","Squad size","Date"
"Hull City","£41.27m",25,"2018-10-15"
"Ipswich Town","£18.23m",29,"2018-10-15"
"Blackpool FC","£4.73m",29,"2018-10-15"
"Sunderland AFC","£20.88m",24,"2018-10-15"
"Shrewsbury Town","£3.49m",29,"2018-10-15"
"Charlton Athletic","£10.49m",26,"2018-10-15"
"Fleetwood Town","£8.64m",27,"2018-10-15"
"Milton Keynes Dons","£5.40m",32,"2018-10-15"
"Oxford United","£6.03m",26,"2018-10-15"
"Wigan Athletic","£21.87m",29,"2018-10-15"
"Swindon Town","£2.88m",27,"2018-10-15"
"Doncaster Rovers","£2.88m",27,"2018-10-15"
"Portsmouth FC","£6.21m",24,"2018-10-15"
"Burton Albion","£6.01m",27,"2018-10-15"
"Gillingham FC","£2.66m",28,"2018-10-15"
"Bristol Rovers","£3.67m",25,"2018-10-15"
"Plymouth Argyle","£5.36m",34,"2018-10-15"
"Northampton Town","£3.83m",26,"2018-10-15"
"Lincoln City","£4.10m",24,"2018-10-15"
"Peterborough United","£5.04m",23,"2018-10-15"
"Rochdale AFC","£5.58m",28,"2018-10-15"
"Crewe Alexandra","£2.05m",30,"2018-10-15"
"AFC Wimbledon","£2.77m",24,"2018-10-15"
"Accrington Stanley","£1.69m",27,"2018-10-15"
