"Team","Value","Squad size","Date"
"Ipswich Town","£17.12m",26,"2016-02-01"
"Hull City","£59.09m",24,"2016-02-01"
"Sunderland AFC","£95.18m",27,"2016-02-01"
"Blackpool FC","£3.96m",27,"2016-02-01"
"Charlton Athletic","£22.68m",33,"2016-02-01"
"Milton Keynes Dons","£8.73m",25,"2016-02-01"
"Portsmouth FC","£4.57m",25,"2016-02-01"
"Fleetwood Town","£3.22m",31,"2016-02-01"
"Shrewsbury Town","£3.74m",25,"2016-02-01"
"Swindon Town","£2.88m",26,"2016-02-01"
"Oxford United","£2.32m",28,"2016-02-01"
"Wigan Athletic","£9.95m",28,"2016-02-01"
"Lincoln City","£923Th.",24,"2016-02-01"
"Doncaster Rovers","£4.10m",25,"2016-02-01"
"Gillingham FC","£2.27m",25,"2016-02-01"
"Bristol Rovers","£1.71m",26,"2016-02-01"
"Plymouth Argyle","£2.32m",21,"2016-02-01"
"Burton Albion","£4.37m",29,"2016-02-01"
"Crewe Alexandra","£2.18m",27,"2016-02-01"
"Northampton Town","£3.94m",24,"2016-02-01"
"Peterborough United","£4.82m",29,"2016-02-01"
"Rochdale AFC","£3.56m",26,"2016-02-01"
"AFC Wimbledon","£2.30m",25,"2016-02-01"
"Accrington Stanley","£1.10m",30,"2016-02-01"
