"","Team","Value","Squad size","Date"
"1","Hull City","€65.93m",26,"2015-10-15"
"2","Ipswich Town","€21.30m",26,"2015-10-15"
"3","Blackpool FC","€3.63m",24,"2015-10-15"
"4","Sunderland AFC","€101.75m",26,"2015-10-15"
"5","Shrewsbury Town","€4.33m",26,"2015-10-15"
"6","Charlton Athletic","€22.25m",26,"2015-10-15"
"7","Fleetwood Town","€4.03m",32,"2015-10-15"
"8","Milton Keynes Dons","€10.28m",29,"2015-10-15"
"9","Oxford United","€2.48m",25,"2015-10-15"
"10","Wigan Athletic","€11.60m",30,"2015-10-15"
"11","Swindon Town","€4.50m",30,"2015-10-15"
"12","Doncaster Rovers","€5.50m",27,"2015-10-15"
"13","Portsmouth FC","€5.45m",28,"2015-10-15"
"14","Burton Albion","€3.46m",29,"2015-10-15"
"15","Gillingham FC","€2.05m",29,"2015-10-15"
"16","Bristol Rovers","€1.45m",26,"2015-10-15"
"17","Plymouth Argyle","€2.35m",21,"2015-10-15"
"18","Northampton Town","€3.73m",24,"2015-10-15"
"19","Lincoln City","€825Th.",22,"2015-10-15"
"20","Peterborough United","€5.73m",27,"2015-10-15"
"21","Rochdale AFC","€3.53m",25,"2015-10-15"
"22","Crewe Alexandra","€2.85m",30,"2015-10-15"
"23","AFC Wimbledon","€2.40m",24,"2015-10-15"
"24","Accrington Stanley","€850Th.",26,"2015-10-15"
