"","Team","Value","Squad size","Date"
"1","Salford City","€650Th.",24,"2017-08-15"
"2","Southend United","€6.88m",23,"2017-08-15"
"3","Bolton Wanderers","€16.30m",24,"2017-08-15"
"4","Oldham Athletic","€3.08m",22,"2017-08-15"
"5","Tranmere Rovers","€1.65m",27,"2017-08-15"
"6","Morecambe FC","€2.20m",25,"2017-08-15"
"7","Grimsby Town","€2.55m",28,"2017-08-15"
"8","Colchester United","€3.58m",23,"2017-08-15"
"9","Leyton Orient","€2.18m",28,"2017-08-15"
"10","Mansfield Town","€3.75m",24,"2017-08-15"
"11","Bradford City","€4.03m",29,"2017-08-15"
"12","Scunthorpe United","€5.88m",24,"2017-08-15"
"13","Barrow AFC","€775Th.",22,"2017-08-15"
"14","Port Vale FC","€2.70m",29,"2017-08-15"
"15","Cheltenham Town","€1.65m",21,"2017-08-15"
"16","Exeter City","€3.43m",24,"2017-08-15"
"17","Carlisle United","€2.25m",24,"2017-08-15"
"18","Crawley Town","€3.20m",26,"2017-08-15"
"19","Newport County","€1.83m",23,"2017-08-15"
"20","Cambridge United","€2.73m",25,"2017-08-15"
"21","Walsall FC","€3.08m",23,"2017-08-15"
"22","Forest Green Rovers","€1.58m",28,"2017-08-15"
"23","Stevenage FC","€2.08m",26,"2017-08-15"
"24","Harrogate Town","€1.23m",30,"2017-08-15"
