"","Team","Value","Squad size","Date"
"1","Liverpool FC","€376.70m",27,"2017-02-01"
"2","Manchester City","€540.25m",24,"2017-02-01"
"3","Chelsea FC","€478.80m",26,"2017-02-01"
"4","Manchester United","€495.00m",24,"2017-02-01"
"5","Tottenham Hotspur","€370.00m",24,"2017-02-01"
"6","Arsenal FC","€489.50m",28,"2017-02-01"
"7","Everton FC","€244.85m",26,"2017-02-01"
"8","Leicester City","€212.30m",25,"2017-02-01"
"9","Wolverhampton Wanderers","€44.45m",27,"2017-02-01"
"10","Aston Villa","€84.75m",27,"2017-02-01"
"11","West Ham United","€208.40m",27,"2017-02-01"
"12","Newcastle United","€131.60m",29,"2017-02-01"
"13","Southampton FC","€215.00m",28,"2017-02-01"
"14","Brighton & Hove Albion","€45.45m",26,"2017-02-01"
"15","Fulham FC","€49.25m",23,"2017-02-01"
"16","Crystal Palace","€178.75m",27,"2017-02-01"
"17","Leeds United","€35.15m",26,"2017-02-01"
"18","Sheffield United","€7.80m",26,"2017-02-01"
"19","Burnley FC","€77.50m",24,"2017-02-01"
"20","West Bromwich Albion","€92.60m",20,"2017-02-01"
