"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€6.58m",33,"2012-07-15"
"2","Norwich City","€54.50m",26,"2012-07-15"
"3","Watford FC","€11.45m",23,"2012-07-15"
"4","Brentford FC","€4.45m",22,"2012-07-15"
"5","Cardiff City","€20.70m",24,"2012-07-15"
"6","Bristol City","€12.95m",21,"2012-07-15"
"7","Swansea City","€65.25m",25,"2012-07-15"
"8","Reading FC","€29.00m",24,"2012-07-15"
"9","Stoke City","€77.00m",24,"2012-07-15"
"10","Blackburn Rovers","€49.10m",27,"2012-07-15"
"11","Nottingham Forest","€17.33m",21,"2012-07-15"
"12","Middlesbrough FC","€30.33m",28,"2012-07-15"
"13","Derby County","€9.48m",22,"2012-07-15"
"14","Huddersfield Town","€14.05m",28,"2012-07-15"
"15","Birmingham City","€27.50m",21,"2012-07-15"
"16","Millwall FC","€13.23m",26,"2012-07-15"
"17","Sheffield Wednesday","€14.78m",28,"2012-07-15"
"18","Preston North End","€6.35m",26,"2012-07-15"
"19","Queens Park Rangers","€81.25m",30,"2012-07-15"
"20","Barnsley FC","€7.50m",22,"2012-07-15"
"21","Luton Town","€1.33m",23,"2012-07-15"
"22","Coventry City","€8.95m",23,"2012-07-15"
"23","Rotherham United","€5.40m",21,"2012-07-15"
"24","Wycombe Wanderers","€3.80m",23,"2012-07-15"
