"Team","Value","Squad size","Date"
"Liverpool FC","£1.07bn",24,"2020-01-15"
"Manchester City","£1.17bn",25,"2020-01-15"
"Chelsea FC","£756.68m",25,"2020-01-15"
"Manchester United","£674.33m",27,"2020-01-15"
"Tottenham Hotspur","£871.20m",27,"2020-01-15"
"Arsenal FC","£614.48m",25,"2020-01-15"
"Everton FC","£432.63m",25,"2020-01-15"
"Leicester City","£456.98m",27,"2020-01-15"
"Wolverhampton Wanderers","£305.28m",26,"2020-01-15"
"Aston Villa","£231.66m",28,"2020-01-15"
"West Ham United","£301.73m",24,"2020-01-15"
"Newcastle United","£242.84m",30,"2020-01-15"
"Brighton & Hove Albion","£195.53m",26,"2020-01-15"
"Southampton FC","£204.30m",23,"2020-01-15"
"Fulham FC","£121.28m",26,"2020-01-15"
"Crystal Palace","£209.30m",24,"2020-01-15"
"Leeds United","£72.00m",24,"2020-01-15"
"Sheffield United","£105.48m",28,"2020-01-15"
"Burnley FC","£169.88m",23,"2020-01-15"
"West Bromwich Albion","£77.22m",26,"2020-01-15"
