"","Team","Value","Squad size","Date"
"1","Liverpool FC","€239.30m",24,"2012-10-01"
"2","Manchester City","€498.25m",25,"2012-10-01"
"3","Chelsea FC","€387.00m",23,"2012-10-01"
"4","Manchester United","€441.00m",28,"2012-10-01"
"5","Tottenham Hotspur","€254.50m",24,"2012-10-01"
"6","Arsenal FC","€284.75m",27,"2012-10-01"
"7","Everton FC","€123.75m",21,"2012-10-01"
"8","Leicester City","€26.05m",21,"2012-10-01"
"9","Wolverhampton Wanderers","€66.70m",28,"2012-10-01"
"10","Aston Villa","€115.50m",26,"2012-10-01"
"11","West Ham United","€92.45m",24,"2012-10-01"
"12","Newcastle United","€158.00m",28,"2012-10-01"
"13","Southampton FC","€68.15m",26,"2012-10-01"
"14","Brighton & Hove Albion","€24.30m",30,"2012-10-01"
"15","Fulham FC","€84.75m",26,"2012-10-01"
"16","Crystal Palace","€20.30m",24,"2012-10-01"
"17","Leeds United","€19.48m",30,"2012-10-01"
"18","Sheffield United","€9.95m",27,"2012-10-01"
"19","Burnley FC","€19.83m",26,"2012-10-01"
"20","West Bromwich Albion","€83.00m",26,"2012-10-01"
