"","Team","Value","Squad size","Date"
"1","Hull City","€106.75m",26,"2014-10-23"
"2","Ipswich Town","€17.25m",24,"2014-10-23"
"3","Blackpool FC","€13.08m",25,"2014-10-23"
"4","Sunderland AFC","€89.00m",25,"2014-10-23"
"5","Shrewsbury Town","€3.83m",24,"2014-10-23"
"6","Charlton Athletic","€17.80m",27,"2014-10-23"
"7","Fleetwood Town","€4.05m",26,"2014-10-23"
"8","Milton Keynes Dons","€7.40m",25,"2014-10-23"
"9","Oxford United","€2.80m",31,"2014-10-23"
"10","Wigan Athletic","€44.15m",28,"2014-10-23"
"11","Swindon Town","€3.48m",26,"2014-10-23"
"12","Doncaster Rovers","€5.05m",21,"2014-10-23"
"13","Portsmouth FC","€4.78m",30,"2014-10-23"
"14","Burton Albion","€2.19m",24,"2014-10-23"
"15","Gillingham FC","€2.70m",26,"2014-10-23"
"16","Bristol Rovers","€1.50m",24,"2014-10-23"
"17","Plymouth Argyle","€2.03m",25,"2014-10-23"
"18","Northampton Town","€4.90m",28,"2014-10-23"
"19","Lincoln City","€450Th.",21,"2014-10-23"
"20","Peterborough United","€5.18m",22,"2014-10-23"
"21","Rochdale AFC","€3.78m",25,"2014-10-23"
"22","Crewe Alexandra","€3.05m",29,"2014-10-23"
"23","AFC Wimbledon","€2.63m",27,"2014-10-23"
"24","Accrington Stanley","€1.60m",27,"2014-10-23"
