"","Team","Value","Squad size","Date"
"1","Salford City","€800Th.",19,"2018-06-01"
"2","Southend United","€5.65m",26,"2018-06-01"
"3","Bolton Wanderers","€16.30m",24,"2018-06-01"
"4","Oldham Athletic","€6.55m",28,"2018-06-01"
"5","Tranmere Rovers","€2.00m",29,"2018-06-01"
"6","Morecambe FC","€2.30m",24,"2018-06-01"
"7","Grimsby Town","€3.03m",27,"2018-06-01"
"8","Colchester United","€2.65m",23,"2018-06-01"
"9","Leyton Orient","€2.38m",27,"2018-06-01"
"10","Mansfield Town","€3.85m",25,"2018-06-01"
"11","Bradford City","€4.45m",29,"2018-06-01"
"12","Scunthorpe United","€5.65m",25,"2018-06-01"
"13","Barrow AFC","€1.10m",17,"2018-06-01"
"14","Port Vale FC","€1.98m",27,"2018-06-01"
"15","Cheltenham Town","€1.85m",22,"2018-06-01"
"16","Exeter City","€3.88m",33,"2018-06-01"
"17","Carlisle United","€2.95m",24,"2018-06-01"
"18","Crawley Town","€2.63m",21,"2018-06-01"
"19","Newport County","€2.05m",21,"2018-06-01"
"20","Cambridge United","€2.60m",24,"2018-06-01"
"21","Walsall FC","€2.38m",23,"2018-06-01"
"22","Forest Green Rovers","€2.55m",28,"2018-06-01"
"23","Stevenage FC","€1.88m",26,"2018-06-01"
"24","Harrogate Town","€925Th.",26,"2018-06-01"
