"Team","Value","Squad size","Date"
"Salford City","£1.08m",27,"2016-01-01"
"Southend United","£4.23m",26,"2016-01-01"
"Bolton Wanderers","£19.44m",32,"2016-01-01"
"Oldham Athletic","£4.84m",31,"2016-01-01"
"Tranmere Rovers","£1.62m",28,"2016-01-01"
"Morecambe FC","£1.60m",24,"2016-01-01"
"Grimsby Town","£1.64m",24,"2016-01-01"
"Colchester United","£4.55m",28,"2016-01-01"
"Leyton Orient","£3.65m",25,"2016-01-01"
"Mansfield Town","£2.63m",26,"2016-01-01"
"Bradford City","£7.02m",28,"2016-01-01"
"Scunthorpe United","£4.25m",25,"2016-01-01"
"Barrow AFC","£1.17m",21,"2016-01-01"
"Port Vale FC","£3.06m",26,"2016-01-01"
"Cheltenham Town","£855Th.",29,"2016-01-01"
"Exeter City","£3.92m",29,"2016-01-01"
"Carlisle United","£2.07m",27,"2016-01-01"
"Crawley Town","£2.63m",21,"2016-01-01"
"Newport County","£1.17m",22,"2016-01-01"
"Walsall FC","£3.47m",25,"2016-01-01"
"Forest Green Rovers","£1.82m",24,"2016-01-01"
"Stevenage FC","£2.57m",31,"2016-01-01"
"Cambridge United","£2.54m",28,"2016-01-01"
"Harrogate Town","£2.77m",45,"2016-01-01"
