"Team","Value","Squad size","Date"
"Liverpool FC","£348.48m",27,"2016-09-01"
"Manchester City","£466.20m",22,"2016-09-01"
"Chelsea FC","£465.57m",26,"2016-09-01"
"Manchester United","£480.83m",27,"2016-09-01"
"Tottenham Hotspur","£328.95m",23,"2016-09-01"
"Arsenal FC","£421.65m",29,"2016-09-01"
"Everton FC","£215.33m",27,"2016-09-01"
"Leicester City","£189.45m",26,"2016-09-01"
"Wolverhampton Wanderers","£41.81m",31,"2016-09-01"
"Aston Villa","£76.46m",26,"2016-09-01"
"West Ham United","£217.35m",27,"2016-09-01"
"Newcastle United","£108.72m",27,"2016-09-01"
"Brighton & Hove Albion","£35.33m",27,"2016-09-01"
"Southampton FC","£179.10m",27,"2016-09-01"
"Fulham FC","£44.28m",25,"2016-09-01"
"Crystal Palace","£141.98m",24,"2016-09-01"
"Leeds United","£23.81m",27,"2016-09-01"
"Sheffield United","£6.17m",26,"2016-09-01"
"Burnley FC","£59.85m",22,"2016-09-01"
"West Bromwich Albion","£96.84m",22,"2016-09-01"
