"","Team","Value","Squad size","Date"
"1","Salford City","€800Th.",14,"2015-09-01"
"2","Southend United","€3.75m",25,"2015-09-01"
"3","Bolton Wanderers","€19.63m",30,"2015-09-01"
"4","Oldham Athletic","€5.35m",29,"2015-09-01"
"5","Tranmere Rovers","€1.30m",25,"2015-09-01"
"6","Morecambe FC","€1.83m",24,"2015-09-01"
"7","Grimsby Town","€1.53m",23,"2015-09-01"
"8","Colchester United","€5.08m",28,"2015-09-01"
"9","Leyton Orient","€3.75m",21,"2015-09-01"
"10","Mansfield Town","€2.80m",26,"2015-09-01"
"11","Bradford City","€8.70m",30,"2015-09-01"
"12","Scunthorpe United","€5.10m",27,"2015-09-01"
"13","Barrow AFC","€1.35m",22,"2015-09-01"
"14","Port Vale FC","€3.33m",26,"2015-09-01"
"15","Cheltenham Town","€625Th.",28,"2015-09-01"
"16","Exeter City","€4.10m",25,"2015-09-01"
"17","Carlisle United","€2.35m",24,"2015-09-01"
"18","Crawley Town","€2.58m",19,"2015-09-01"
"19","Newport County","€1.05m",22,"2015-09-01"
"20","Cambridge United","€2.63m",25,"2015-09-01"
"21","Walsall FC","€3.53m",23,"2015-09-01"
"22","Forest Green Rovers","€1.55m",24,"2015-09-01"
"23","Stevenage FC","€2.28m",26,"2015-09-01"
"24","Harrogate Town","€3.08m",44,"2015-09-01"
