"","Team","Value","Squad size","Date"
"1","Salford City","-",0,"2012-05-01"
"2","Southend United","€5.65m",31,"2012-05-01"
"3","Bolton Wanderers","€83.00m",29,"2012-05-01"
"4","Oldham Athletic","€4.45m",31,"2012-05-01"
"5","Tranmere Rovers","€2.95m",25,"2012-05-01"
"6","Morecambe FC","€3.33m",30,"2012-05-01"
"7","Grimsby Town","€1.55m",25,"2012-05-01"
"8","Colchester United","€7.43m",26,"2012-05-01"
"9","Leyton Orient","€6.33m",25,"2012-05-01"
"10","Mansfield Town","€2.08m",24,"2012-05-01"
"11","Bradford City","€6.55m",29,"2012-05-01"
"12","Scunthorpe United","€5.53m",24,"2012-05-01"
"13","Barrow AFC","€700Th.",22,"2012-05-01"
"14","Port Vale FC","€2.60m",25,"2012-05-01"
"15","Cheltenham Town","€3.98m",23,"2012-05-01"
"16","Exeter City","€6.35m",32,"2012-05-01"
"17","Carlisle United","€6.15m",22,"2012-05-01"
"18","Crawley Town","€4.85m",26,"2012-05-01"
"19","Newport County","€500Th.",26,"2012-05-01"
"20","Cambridge United","€375Th.",24,"2012-05-01"
"21","Walsall FC","€4.65m",24,"2012-05-01"
"22","Forest Green Rovers","€2.23m",28,"2012-05-01"
"23","Stevenage FC","€4.38m",24,"2012-05-01"
"24","Harrogate Town","€425Th.",22,"2012-05-01"
