"Team","Value","Squad size","Date"
"Liverpool FC","£297.23m",26,"2015-09-15"
"Manchester City","£432.77m",25,"2015-09-15"
"Chelsea FC","£478.58m",24,"2015-09-15"
"Manchester United","£339.53m",25,"2015-09-15"
"Tottenham Hotspur","£254.70m",24,"2015-09-15"
"Arsenal FC","£361.80m",25,"2015-09-15"
"Everton FC","£174.87m",28,"2015-09-15"
"Leicester City","£80.82m",23,"2015-09-15"
"Wolverhampton Wanderers","£18.63m",28,"2015-09-15"
"Aston Villa","£95.00m",28,"2015-09-15"
"West Ham United","£148.50m",27,"2015-09-15"
"Newcastle United","£141.75m",28,"2015-09-15"
"Brighton & Hove Albion","£23.45m",27,"2015-09-15"
"Southampton FC","£167.18m",27,"2015-09-15"
"Crystal Palace","£105.30m",30,"2015-09-15"
"Fulham FC","£26.24m",30,"2015-09-15"
"Leeds United","£18.63m",22,"2015-09-15"
"Sheffield United","£10.44m",30,"2015-09-15"
"Burnley FC","£33.66m",27,"2015-09-15"
"West Bromwich Albion","£84.15m",24,"2015-09-15"
