"","Team","Value","Squad size","Date"
"1","Hull City","€54.75m",26,"2013-12-01"
"2","Ipswich Town","€11.68m",22,"2013-12-01"
"3","Blackpool FC","€23.10m",26,"2013-12-01"
"4","Sunderland AFC","€108.15m",25,"2013-12-01"
"5","Shrewsbury Town","€3.20m",20,"2013-12-01"
"6","Charlton Athletic","€11.80m",24,"2013-12-01"
"7","Fleetwood Town","€3.35m",26,"2013-12-01"
"8","Milton Keynes Dons","€6.30m",22,"2013-12-01"
"9","Oxford United","€2.63m",26,"2013-12-01"
"10","Wigan Athletic","€55.35m",26,"2013-12-01"
"11","Swindon Town","€4.75m",32,"2013-12-01"
"12","Doncaster Rovers","€11.45m",28,"2013-12-01"
"13","Portsmouth FC","€4.70m",26,"2013-12-01"
"14","Burton Albion","€3.14m",23,"2013-12-01"
"15","Gillingham FC","€3.93m",30,"2013-12-01"
"16","Bristol Rovers","€2.95m",27,"2013-12-01"
"17","Plymouth Argyle","€3.70m",27,"2013-12-01"
"18","Northampton Town","€4.88m",32,"2013-12-01"
"19","Lincoln City","€550Th.",21,"2013-12-01"
"20","Peterborough United","€9.00m",24,"2013-12-01"
"21","Rochdale AFC","€2.90m",28,"2013-12-01"
"22","Crewe Alexandra","€3.00m",30,"2013-12-01"
"23","AFC Wimbledon","€2.43m",25,"2013-12-01"
"24","Accrington Stanley","€2.50m",26,"2013-12-01"
