"Team","Value","Squad size","Date"
"Salford City","£45Th.",3,"2013-04-01"
"Southend United","£3.69m",27,"2013-04-01"
"Bolton Wanderers","£41.04m",30,"2013-04-01"
"Oldham Athletic","£5.15m",28,"2013-04-01"
"Tranmere Rovers","£3.04m",26,"2013-04-01"
"Morecambe FC","£2.23m",23,"2013-04-01"
"Grimsby Town","£1.55m",23,"2013-04-01"
"Colchester United","£4.75m",26,"2013-04-01"
"Leyton Orient","£4.86m",21,"2013-04-01"
"Mansfield Town","£2.18m",29,"2013-04-01"
"Bradford City","£4.57m",23,"2013-04-01"
"Scunthorpe United","£3.92m",24,"2013-04-01"
"Barrow AFC","£900Th.",20,"2013-04-01"
"Port Vale FC","£3.38m",24,"2013-04-01"
"Cheltenham Town","£1.94m",20,"2013-04-01"
"Exeter City","£3.69m",28,"2013-04-01"
"Carlisle United","£3.58m",24,"2013-04-01"
"Crawley Town","£3.13m",24,"2013-04-01"
"Newport County","£1.91m",28,"2013-04-01"
"Walsall FC","£3.11m",22,"2013-04-01"
"Forest Green Rovers","£1.31m",27,"2013-04-01"
"Stevenage FC","£5.56m",28,"2013-04-01"
"Cambridge United","£450Th.",22,"2013-04-01"
"Harrogate Town","£1.53m",36,"2013-04-01"
