"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€116.60m",28,"2017-01-15"
"2","Norwich City","€79.60m",29,"2017-01-15"
"3","Watford FC","€131.00m",29,"2017-01-15"
"4","Brentford FC","€21.00m",24,"2017-01-15"
"5","Cardiff City","€35.80m",28,"2017-01-15"
"6","Bristol City","€21.50m",27,"2017-01-15"
"7","Swansea City","€116.85m",26,"2017-01-15"
"8","Reading FC","€23.25m",32,"2017-01-15"
"9","Stoke City","€170.25m",26,"2017-01-15"
"10","Blackburn Rovers","€20.78m",26,"2017-01-15"
"11","Nottingham Forest","€34.60m",26,"2017-01-15"
"12","Middlesbrough FC","€104.25m",26,"2017-01-15"
"13","Derby County","€68.40m",29,"2017-01-15"
"14","Huddersfield Town","€19.20m",25,"2017-01-15"
"15","Birmingham City","€19.20m",25,"2017-01-15"
"16","Millwall FC","€6.48m",22,"2017-01-15"
"17","Sheffield Wednesday","€56.55m",32,"2017-01-15"
"18","Preston North End","€17.00m",28,"2017-01-15"
"19","Queens Park Rangers","€37.10m",26,"2017-01-15"
"20","Barnsley FC","€7.93m",27,"2017-01-15"
"21","Luton Town","€3.85m",27,"2017-01-15"
"22","Coventry City","€5.40m",24,"2017-01-15"
"23","Rotherham United","€11.50m",23,"2017-01-15"
"24","Wycombe Wanderers","€3.20m",24,"2017-01-15"
