"Team","Value","Squad size","Date"
"Salford City","£720Th.",14,"2015-07-15"
"Southend United","£2.43m",20,"2015-07-15"
"Bolton Wanderers","£13.48m",26,"2015-07-15"
"Oldham Athletic","£3.87m",21,"2015-07-15"
"Tranmere Rovers","£1.01m",23,"2015-07-15"
"Morecambe FC","£1.51m",23,"2015-07-15"
"Grimsby Town","£1.17m",21,"2015-07-15"
"Colchester United","£2.79m",24,"2015-07-15"
"Leyton Orient","£3.38m",19,"2015-07-15"
"Mansfield Town","£2.52m",28,"2015-07-15"
"Bradford City","£5.09m",20,"2015-07-15"
"Scunthorpe United","£4.10m",25,"2015-07-15"
"Barrow AFC","£968Th.",20,"2015-07-15"
"Port Vale FC","£2.90m",23,"2015-07-15"
"Cheltenham Town","£518Th.",23,"2015-07-15"
"Exeter City","£3.20m",30,"2015-07-15"
"Carlisle United","£2.03m",23,"2015-07-15"
"Crawley Town","£2.32m",15,"2015-07-15"
"Newport County","£900Th.",19,"2015-07-15"
"Cambridge United","£1.96m",19,"2015-07-15"
"Walsall FC","£3.22m",25,"2015-07-15"
"Forest Green Rovers","£1.35m",20,"2015-07-15"
"Stevenage FC","£1.31m",19,"2015-07-15"
"Harrogate Town","£2.72m",44,"2015-07-15"
