"Team","Value","Squad size","Date"
"Salford City","£45Th.",3,"2012-09-15"
"Southend United","£3.89m",24,"2012-09-15"
"Bolton Wanderers","£48.87m",30,"2012-09-15"
"Oldham Athletic","£3.96m",26,"2012-09-15"
"Tranmere Rovers","£1.85m",25,"2012-09-15"
"Morecambe FC","£2.25m",23,"2012-09-15"
"Grimsby Town","£1.31m",19,"2012-09-15"
"Colchester United","£4.70m",26,"2012-09-15"
"Leyton Orient","£5.18m",24,"2012-09-15"
"Mansfield Town","£2.30m",27,"2012-09-15"
"Bradford City","£4.39m",22,"2012-09-15"
"Scunthorpe United","£4.01m",23,"2012-09-15"
"Barrow AFC","£698Th.",19,"2012-09-15"
"Port Vale FC","£1.82m",22,"2012-09-15"
"Cheltenham Town","£2.12m",20,"2012-09-15"
"Exeter City","£3.71m",20,"2012-09-15"
"Carlisle United","£3.42m",23,"2012-09-15"
"Crawley Town","£3.62m",27,"2012-09-15"
"Newport County","£1.26m",21,"2012-09-15"
"Walsall FC","£3.06m",22,"2012-09-15"
"Forest Green Rovers","£1.35m",24,"2012-09-15"
"Stevenage FC","£4.68m",26,"2012-09-15"
"Cambridge United","£518Th.",28,"2012-09-15"
"Harrogate Town","£1.24m",26,"2012-09-15"
