"","Team","Value","Squad size","Date"
"1","Salford City","-",NA,"2011-10-15"
"2","Southend United","€4.33m",25,"2011-10-15"
"3","Bolton Wanderers","€98.10m",29,"2011-10-15"
"4","Oldham Athletic","€4.75m",27,"2011-10-15"
"5","Tranmere Rovers","€2.90m",22,"2011-10-15"
"6","Morecambe FC","€3.23m",26,"2011-10-15"
"7","Grimsby Town","€1.93m",24,"2011-10-15"
"8","Colchester United","€5.93m",24,"2011-10-15"
"9","Leyton Orient","€5.93m",25,"2011-10-15"
"10","Mansfield Town","€2.35m",23,"2011-10-15"
"11","Bradford City","€7.88m",38,"2011-10-15"
"12","Scunthorpe United","€4.83m",28,"2011-10-15"
"13","Barrow AFC","€725Th.",25,"2011-10-15"
"14","Port Vale FC","€3.78m",27,"2011-10-15"
"15","Cheltenham Town","€2.75m",23,"2011-10-15"
"16","Exeter City","€5.93m",31,"2011-10-15"
"17","Carlisle United","€5.95m",23,"2011-10-15"
"18","Crawley Town","€2.30m",24,"2011-10-15"
"19","Newport County","€1.05m",26,"2011-10-15"
"20","Cambridge United","€875Th.",27,"2011-10-15"
"21","Walsall FC","€4.65m",23,"2011-10-15"
"22","Forest Green Rovers","€1.35m",23,"2011-10-15"
"23","Stevenage FC","€3.38m",25,"2011-10-15"
"24","Harrogate Town","€950Th.",20,"2011-10-15"
