"","Team","Value","Squad size","Date"
"1","Hull City","€92.60m",30,"2015-06-15"
"2","Ipswich Town","€20.50m",27,"2015-06-15"
"3","Blackpool FC","€8.93m",28,"2015-06-15"
"4","Sunderland AFC","€81.25m",21,"2015-06-15"
"5","Shrewsbury Town","€3.65m",22,"2015-06-15"
"6","Charlton Athletic","€23.90m",38,"2015-06-15"
"7","Fleetwood Town","€3.30m",33,"2015-06-15"
"8","Milton Keynes Dons","€4.40m",21,"2015-06-15"
"9","Oxford United","€2.23m",26,"2015-06-15"
"10","Wigan Athletic","€26.15m",25,"2015-06-15"
"11","Swindon Town","€4.58m",23,"2015-06-15"
"12","Doncaster Rovers","€4.85m",24,"2015-06-15"
"13","Portsmouth FC","€4.60m",24,"2015-06-15"
"14","Burton Albion","€2.49m",23,"2015-06-15"
"15","Gillingham FC","€2.33m",21,"2015-06-15"
"16","Bristol Rovers","€1.68m",24,"2015-06-15"
"17","Plymouth Argyle","€1.88m",23,"2015-06-15"
"18","Northampton Town","€4.35m",23,"2015-06-15"
"19","Lincoln City","€550Th.",21,"2015-06-15"
"20","Peterborough United","€5.63m",24,"2015-06-15"
"21","Rochdale AFC","€3.60m",26,"2015-06-15"
"22","Crewe Alexandra","€2.55m",26,"2015-06-15"
"23","AFC Wimbledon","€1.63m",24,"2015-06-15"
"24","Accrington Stanley","€1.38m",23,"2015-06-15"
