"Team","Value","Squad size","Date"
"AFC Bournemouth","£5.72m",33,"2012-11-15"
"Norwich City","£55.58m",27,"2012-11-15"
"Watford FC","£19.85m",35,"2012-11-15"
"Brentford FC","£4.23m",26,"2012-11-15"
"Cardiff City","£30.33m",28,"2012-11-15"
"Bristol City","£16.92m",28,"2012-11-15"
"Swansea City","£66.60m",25,"2012-11-15"
"Reading FC","£32.40m",24,"2012-11-15"
"Stoke City","£84.69m",28,"2012-11-15"
"Blackburn Rovers","£52.70m",32,"2012-11-15"
"Nottingham Forest","£29.30m",27,"2012-11-15"
"Middlesbrough FC","£30.78m",30,"2012-11-15"
"Derby County","£11.00m",26,"2012-11-15"
"Huddersfield Town","£14.72m",27,"2012-11-15"
"Birmingham City","£23.63m",26,"2012-11-15"
"Millwall FC","£12.47m",27,"2012-11-15"
"Sheffield Wednesday","£18.20m",29,"2012-11-15"
"Preston North End","£3.74m",25,"2012-11-15"
"Queens Park Rangers","£95.40m",27,"2012-11-15"
"Barnsley FC","£8.78m",30,"2012-11-15"
"Luton Town","£1.28m",26,"2012-11-15"
"Coventry City","£8.01m",29,"2012-11-15"
"Rotherham United","£5.63m",22,"2012-11-15"
"Wycombe Wanderers","£3.74m",33,"2012-11-15"
