"","Team","Value","Squad size","Date"
"1","Salford City","-",0,"2012-01-15"
"2","Southend United","€4.38m",29,"2012-01-15"
"3","Bolton Wanderers","€93.50m",26,"2012-01-15"
"4","Oldham Athletic","€4.50m",27,"2012-01-15"
"5","Tranmere Rovers","€3.45m",23,"2012-01-15"
"6","Morecambe FC","€3.23m",26,"2012-01-15"
"7","Grimsby Town","€1.38m",22,"2012-01-15"
"8","Colchester United","€5.78m",23,"2012-01-15"
"9","Leyton Orient","€5.53m",23,"2012-01-15"
"10","Mansfield Town","€2.15m",22,"2012-01-15"
"11","Bradford City","€6.90m",34,"2012-01-15"
"12","Scunthorpe United","€4.85m",27,"2012-01-15"
"13","Barrow AFC","€750Th.",24,"2012-01-15"
"14","Port Vale FC","€2.90m",26,"2012-01-15"
"15","Cheltenham Town","€2.80m",23,"2012-01-15"
"16","Exeter City","€5.28m",30,"2012-01-15"
"17","Carlisle United","€5.95m",22,"2012-01-15"
"18","Crawley Town","€3.25m",25,"2012-01-15"
"19","Newport County","€1.23m",27,"2012-01-15"
"20","Cambridge United","€350Th.",23,"2012-01-15"
"21","Walsall FC","€5.05m",23,"2012-01-15"
"22","Forest Green Rovers","€1.95m",26,"2012-01-15"
"23","Stevenage FC","€2.83m",25,"2012-01-15"
"24","Harrogate Town","€850Th.",23,"2012-01-15"
