"Team","Value","Squad size","Date"
"Hull City","£23.31m",27,"2011-11-15"
"Ipswich Town","£29.03m",29,"2011-11-15"
"Blackpool FC","£25.07m",28,"2011-11-15"
"Sunderland AFC","£96.93m",27,"2011-11-15"
"Charlton Athletic","£9.70m",28,"2011-11-15"
"Shrewsbury Town","£3.38m",22,"2011-11-15"
"Fleetwood Town","£675Th.",32,"2011-11-15"
"Milton Keynes Dons","£7.07m",27,"2011-11-15"
"Oxford United","£4.70m",26,"2011-11-15"
"Wigan Athletic","£61.02m",24,"2011-11-15"
"Swindon Town","£4.70m",29,"2011-11-15"
"Doncaster Rovers","£18.54m",31,"2011-11-15"
"Portsmouth FC","£22.93m",20,"2011-11-15"
"Burton Albion","£3.11m",30,"2011-11-15"
"Gillingham FC","£3.92m",28,"2011-11-15"
"Bristol Rovers","£3.78m",26,"2011-11-15"
"Northampton Town","£3.38m",29,"2011-11-15"
"Plymouth Argyle","£3.24m",25,"2011-11-15"
"Lincoln City","£1.82m",29,"2011-11-15"
"Peterborough United","£6.12m",23,"2011-11-15"
"Rochdale AFC","£4.25m",27,"2011-11-15"
"Crewe Alexandra","£900Th.",26,"2011-11-15"
"AFC Wimbledon","£698Th.",25,"2011-11-15"
"Accrington Stanley","£2.05m",27,"2011-11-15"
