"Team","Value","Squad size","Date"
"Liverpool FC","£921.15m",30,"2020-09-15"
"Manchester City","£934.76m",31,"2020-09-15"
"Chelsea FC","£837.45m",36,"2020-09-15"
"Manchester United","£721.89m",31,"2020-09-15"
"Tottenham Hotspur","£649.40m",28,"2020-09-15"
"Arsenal FC","£586.22m",32,"2020-09-15"
"Everton FC","£441.95m",32,"2020-09-15"
"Leicester City","£394.47m",30,"2020-09-15"
"Wolverhampton Wanderers","£302.22m",25,"2020-09-15"
"Aston Villa","£223.47m",27,"2020-09-15"
"West Ham United","£261.59m",24,"2020-09-15"
"Newcastle United","£244.94m",33,"2020-09-15"
"Brighton & Hove Albion","£178.97m",31,"2020-09-15"
"Southampton FC","£190.08m",29,"2020-09-15"
"Crystal Palace","£182.61m",29,"2020-09-15"
"Fulham FC","£142.97m",29,"2020-09-15"
"Leeds United","£115.16m",31,"2020-09-15"
"Sheffield United","£138.74m",31,"2020-09-15"
"Burnley FC","£134.80m",24,"2020-09-15"
"West Bromwich Albion","£69.89m",25,"2020-09-15"
