"Team","Value","Squad size","Date"
"Hull City","£103.82m",28,"2017-02-01"
"Ipswich Town","£19.01m",29,"2017-02-01"
"Blackpool FC","£3.51m",26,"2017-02-01"
"Sunderland AFC","£89.33m",28,"2017-02-01"
"Shrewsbury Town","£3.33m",26,"2017-02-01"
"Charlton Athletic","£12.87m",30,"2017-02-01"
"Fleetwood Town","£3.58m",31,"2017-02-01"
"Milton Keynes Dons","£5.90m",26,"2017-02-01"
"Oxford United","£4.88m",24,"2017-02-01"
"Wigan Athletic","£16.92m",31,"2017-02-01"
"Swindon Town","£5.04m",29,"2017-02-01"
"Doncaster Rovers","£2.99m",26,"2017-02-01"
"Portsmouth FC","£3.13m",27,"2017-02-01"
"Burton Albion","£10.31m",26,"2017-02-01"
"Gillingham FC","£4.93m",27,"2017-02-01"
"Bristol Rovers","£3.04m",31,"2017-02-01"
"Plymouth Argyle","£3.49m",25,"2017-02-01"
"Northampton Town","£5.51m",26,"2017-02-01"
"Lincoln City","£945Th.",27,"2017-02-01"
"Peterborough United","£4.01m",25,"2017-02-01"
"Rochdale AFC","£3.69m",29,"2017-02-01"
"Crewe Alexandra","£2.36m",22,"2017-02-01"
"AFC Wimbledon","£3.15m",25,"2017-02-01"
"Accrington Stanley","£1.91m",25,"2017-02-01"
