"","Team","Value","Squad size","Date"
"1","Liverpool FC","€852.00m",32,"2018-07-15"
"2","Manchester City","€1.06bn",32,"2018-07-15"
"3","Chelsea FC","€922.75m",39,"2018-07-15"
"4","Manchester United","€851.00m",32,"2018-07-15"
"5","Tottenham Hotspur","€819.50m",28,"2018-07-15"
"6","Arsenal FC","€587.70m",32,"2018-07-15"
"7","Everton FC","€335.50m",31,"2018-07-15"
"8","Leicester City","€288.50m",29,"2018-07-15"
"9","Wolverhampton Wanderers","€118.80m",33,"2018-07-15"
"10","Aston Villa","€75.30m",25,"2018-07-15"
"11","West Ham United","€277.50m",28,"2018-07-15"
"12","Newcastle United","€183.70m",30,"2018-07-15"
"13","Southampton FC","€247.35m",29,"2018-07-15"
"14","Brighton & Hove Albion","€142.60m",27,"2018-07-15"
"15","Fulham FC","€114.00m",20,"2018-07-15"
"16","Crystal Palace","€181.33m",25,"2018-07-15"
"17","Leeds United","€58.35m",27,"2018-07-15"
"18","Sheffield United","€13.05m",23,"2018-07-15"
"19","Burnley FC","€156.75m",24,"2018-07-15"
"20","West Bromwich Albion","€103.50m",17,"2018-07-15"
