"Team","Value","Squad size","Date"
"Liverpool FC","£329.72m",31,"2016-03-01"
"Manchester City","£451.58m",24,"2016-03-01"
"Chelsea FC","£441.00m",25,"2016-03-01"
"Manchester United","£370.58m",27,"2016-03-01"
"Tottenham Hotspur","£281.25m",22,"2016-03-01"
"Arsenal FC","£396.00m",28,"2016-03-01"
"Everton FC","£210.60m",27,"2016-03-01"
"Leicester City","£114.39m",24,"2016-03-01"
"Wolverhampton Wanderers","£24.10m",30,"2016-03-01"
"Aston Villa","£94.73m",24,"2016-03-01"
"West Ham United","£154.80m",25,"2016-03-01"
"Newcastle United","£163.80m",32,"2016-03-01"
"Brighton & Hove Albion","£29.30m",29,"2016-03-01"
"Southampton FC","£186.08m",26,"2016-03-01"
"Crystal Palace","£113.18m",28,"2016-03-01"
"Fulham FC","£34.52m",28,"2016-03-01"
"Leeds United","£21.33m",23,"2016-03-01"
"Sheffield United","£9.52m",31,"2016-03-01"
"Burnley FC","£40.32m",30,"2016-03-01"
"West Bromwich Albion","£90.99m",24,"2016-03-01"
