"Team","Value","Squad size","Date"
"Liverpool FC","£217.35m",23,"2013-04-15"
"Manchester City","£389.93m",24,"2013-04-15"
"Chelsea FC","£348.08m",24,"2013-04-15"
"Manchester United","£379.13m",26,"2013-04-15"
"Tottenham Hotspur","£240.75m",24,"2013-04-15"
"Arsenal FC","£253.35m",24,"2013-04-15"
"Everton FC","£123.98m",23,"2013-04-15"
"Leicester City","£23.27m",27,"2013-04-15"
"Wolverhampton Wanderers","£44.10m",32,"2013-04-15"
"Aston Villa","£97.20m",28,"2013-04-15"
"West Ham United","£85.50m",25,"2013-04-15"
"Newcastle United","£156.15m",28,"2013-04-15"
"Southampton FC","£69.30m",23,"2013-04-15"
"Brighton & Hove Albion","£22.32m",31,"2013-04-15"
"Fulham FC","£70.20m",25,"2013-04-15"
"Crystal Palace","£29.25m",27,"2013-04-15"
"Leeds United","£16.72m",24,"2013-04-15"
"Sheffield United","£8.42m",26,"2013-04-15"
"Burnley FC","£20.48m",25,"2013-04-15"
"West Bromwich Albion","£78.53m",24,"2013-04-15"
