"Team","Value","Squad size","Date"
"AFC Bournemouth","£3.53m",27,"2010-11-15"
"Norwich City","£15.62m",27,"2010-11-15"
"Watford FC","£9.54m",25,"2010-11-15"
"Brentford FC","£6.44m",26,"2010-11-15"
"Cardiff City","£29.07m",25,"2010-11-15"
"Bristol City","£18.63m",29,"2010-11-15"
"Swansea City","£19.62m",32,"2010-11-15"
"Reading FC","£17.80m",26,"2010-11-15"
"Stoke City","£73.80m",25,"2010-11-15"
"Blackburn Rovers","£65.93m",22,"2010-11-15"
"Nottingham Forest","£22.77m",25,"2010-11-15"
"Middlesbrough FC","£37.62m",27,"2010-11-15"
"Derby County","£14.27m",34,"2010-11-15"
"Huddersfield Town","£9.99m",25,"2010-11-15"
"Birmingham City","£66.65m",24,"2010-11-15"
"Millwall FC","£9.97m",26,"2010-11-15"
"Sheffield Wednesday","£14.69m",23,"2010-11-15"
"Preston North End","£12.71m",31,"2010-11-15"
"Queens Park Rangers","£27.99m",30,"2010-11-15"
"Barnsley FC","£15.17m",28,"2010-11-15"
"Luton Town","£1.78m",31,"2010-11-15"
"Coventry City","£13.97m",29,"2010-11-15"
"Rotherham United","£2.54m",24,"2010-11-15"
"Wycombe Wanderers","£3.42m",24,"2010-11-15"
