"Team","Value","Squad size","Date"
"Liverpool FC","£1.07bn",24,"2020-02-15"
"Manchester City","£1.16bn",24,"2020-02-15"
"Chelsea FC","£763.25m",27,"2020-02-15"
"Manchester United","£720.68m",26,"2020-02-15"
"Tottenham Hotspur","£807.75m",25,"2020-02-15"
"Arsenal FC","£628.88m",27,"2020-02-15"
"Everton FC","£428.13m",24,"2020-02-15"
"Leicester City","£451.13m",26,"2020-02-15"
"Wolverhampton Wanderers","£310.46m",25,"2020-02-15"
"Aston Villa","£235.26m",27,"2020-02-15"
"West Ham United","£336.38m",26,"2020-02-15"
"Newcastle United","£280.19m",31,"2020-02-15"
"Brighton & Hove Albion","£204.53m",26,"2020-02-15"
"Southampton FC","£198.00m",21,"2020-02-15"
"Crystal Palace","£207.00m",22,"2020-02-15"
"Fulham FC","£131.85m",28,"2020-02-15"
"Leeds United","£84.24m",26,"2020-02-15"
"Sheffield United","£128.57m",27,"2020-02-15"
"Burnley FC","£176.18m",24,"2020-02-15"
"West Bromwich Albion","£87.12m",28,"2020-02-15"
