"Team","Value","Squad size","Date"
"Hull City","£49.73m",26,"2013-11-15"
"Ipswich Town","£10.73m",22,"2013-11-15"
"Blackpool FC","£20.03m",25,"2013-11-15"
"Sunderland AFC","£97.20m",24,"2013-11-15"
"Shrewsbury Town","£3.04m",21,"2013-11-15"
"Charlton Athletic","£10.62m",25,"2013-11-15"
"Fleetwood Town","£2.72m",24,"2013-11-15"
"Milton Keynes Dons","£6.12m",23,"2013-11-15"
"Oxford United","£2.36m",26,"2013-11-15"
"Wigan Athletic","£52.52m",27,"2013-11-15"
"Swindon Town","£4.28m",30,"2013-11-15"
"Doncaster Rovers","£7.02m",25,"2013-11-15"
"Portsmouth FC","£4.14m",28,"2013-11-15"
"Burton Albion","£2.96m",22,"2013-11-15"
"Gillingham FC","£3.11m",27,"2013-11-15"
"Bristol Rovers","£2.66m",27,"2013-11-15"
"Plymouth Argyle","£3.33m",26,"2013-11-15"
"Northampton Town","£4.70m",33,"2013-11-15"
"Lincoln City","£540Th.",22,"2013-11-15"
"Peterborough United","£7.34m",22,"2013-11-15"
"Rochdale AFC","£2.59m",29,"2013-11-15"
"Crewe Alexandra","£2.32m",28,"2013-11-15"
"AFC Wimbledon","£2.18m",24,"2013-11-15"
"Accrington Stanley","£2.25m",26,"2013-11-15"
