"Team","Value","Squad size","Date"
"Ipswich Town","£26.24m",25,"2011-12-15"
"Hull City","£23.36m",28,"2011-12-15"
"Sunderland AFC","£96.93m",27,"2011-12-15"
"Blackpool FC","£25.47m",28,"2011-12-15"
"Charlton Athletic","£11.86m",30,"2011-12-15"
"Milton Keynes Dons","£5.90m",23,"2011-12-15"
"Portsmouth FC","£24.37m",22,"2011-12-15"
"Fleetwood Town","£765Th.",34,"2011-12-15"
"Shrewsbury Town","£3.42m",23,"2011-12-15"
"Swindon Town","£4.93m",30,"2011-12-15"
"Oxford United","£5.47m",28,"2011-12-15"
"Wigan Athletic","£63.72m",25,"2011-12-15"
"Lincoln City","£1.76m",30,"2011-12-15"
"Doncaster Rovers","£20.75m",34,"2011-12-15"
"Gillingham FC","£4.25m",29,"2011-12-15"
"Bristol Rovers","£4.73m",28,"2011-12-15"
"Plymouth Argyle","£4.30m",27,"2011-12-15"
"Burton Albion","£3.02m",28,"2011-12-15"
"Crewe Alexandra","£990Th.",28,"2011-12-15"
"Northampton Town","£3.33m",27,"2011-12-15"
"Peterborough United","£5.99m",22,"2011-12-15"
"Rochdale AFC","£4.70m",28,"2011-12-15"
"AFC Wimbledon","£698Th.",25,"2011-12-15"
"Accrington Stanley","£1.98m",24,"2011-12-15"
