"Team","Value","Squad size","Date"
"Salford City","£720Th.",14,"2015-10-01"
"Southend United","£3.60m",26,"2015-10-01"
"Bolton Wanderers","£18.09m",30,"2015-10-01"
"Oldham Athletic","£5.69m",31,"2015-10-01"
"Tranmere Rovers","£1.17m",25,"2015-10-01"
"Morecambe FC","£1.64m",24,"2015-10-01"
"Grimsby Town","£1.37m",22,"2015-10-01"
"Colchester United","£5.51m",30,"2015-10-01"
"Leyton Orient","£3.20m",20,"2015-10-01"
"Mansfield Town","£2.52m",25,"2015-10-01"
"Bradford City","£7.65m",28,"2015-10-01"
"Scunthorpe United","£4.52m",25,"2015-10-01"
"Barrow AFC","£1.22m",22,"2015-10-01"
"Port Vale FC","£3.22m",27,"2015-10-01"
"Cheltenham Town","£563Th.",27,"2015-10-01"
"Exeter City","£3.92m",26,"2015-10-01"
"Carlisle United","£1.98m",25,"2015-10-01"
"Crawley Town","£2.72m",23,"2015-10-01"
"Newport County","£1.13m",21,"2015-10-01"
"Cambridge United","£2.36m",26,"2015-10-01"
"Walsall FC","£3.49m",24,"2015-10-01"
"Forest Green Rovers","£1.85m",25,"2015-10-01"
"Stevenage FC","£1.82m",27,"2015-10-01"
"Harrogate Town","£2.77m",44,"2015-10-01"
